aeronave,modelo_sessao_codigo,modelo_sessao_nome,finalidade,ordem,manobra_codigo,manobra_nome,categoria,tipo_conteudo,aplicabilidade,referencia_pto,referencia_normativa
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,1,A139-PRC-01,Normal checklist — preparação noturna,PROCEDIMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,2,A139-NAV-01,Navegação FMS & convencional,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,3,A139-NAV-04,SID & STAR,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,4,A139-NAV-02,Uso AP & automação,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,5,A139-VOO-02,Controle geral IFR,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,6,A139-TRE-02C,Varredura de instrumentos IFR,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,7,A139-TRE-01U,Voo manual por instrumentos,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,8,A139-TRE-01M,Orientação e correção de rumo por instrumentos,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,9,CAU-AHR-47,AHRS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,10,CAU-GPS-52,GPS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,11,CAU-FMS-51,FMS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,12,A139-VOO-04,Recuperação atitudes anormais,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,13,A139-NAV-03,Holding pattern,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,14,A139-TRE-01P,Aproximação RNP básica,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,15,A139-APP-02,Non-precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,16,A139-APP-01,Precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,17,A139-APP-04,Aproximação grande ângulo,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-05/12,IFR/PBN - Navegação e Aproximações,INICIAL,18,A139-APP-03,Missed approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,1,A139-PRC-04,QRH para CAT A/B e falha na decolagem/aproximação,PROCEDIMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,2,A139-VOO-03,Hover & taxi,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,3,A139-NRM-02,Decolagens & pousos,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,4,A139-TRE-01D,Rejected takeoff / decolagem rejeitada CAT A,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,5,A139-TRE-02,Continued takeoff com falha de motor CAT A,TREINAMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,6,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,7,A139-TRE-01K,Identificação de falha de motor,TREINAMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,8,A139-PRC-03,QRH para engine failure / EEC FAIL em cruzeiro,PROCEDIMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,9,WAR-EEC-18,EEC failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,10,WAR-IDL-16,Engine stuck IDLE,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,11,A139-EME-01,Perfil OEI noturno,EMERGENCIA,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,12,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,13,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,14,CAU-HYP-77,Hydraulic pressure low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,15,CAU-SRV-80,Servo bypass,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,16,WAR-GER-27,Landing gear emergency,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,17,A139-POU-01A,Pouso monomotor IFR,POUSO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-06/12,CAT A/B e Emergencias de Powerplant,INICIAL,18,A139-NRM-01,Procedimentos normais,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,1,CAU-ADS-46,ADS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,2,CAU-AHR-47,AHRS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,3,CAU-DUD-46,Display unit degraded,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,4,CAU-PFD-45,PFD failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,5,CAU-MFD-45,MFD failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,6,CAU-EIC-45,EICAS failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,7,CAU-ADC-48,ADC failure,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,8,A139-VOO-04,Recuperação atitudes anormais,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,9,A139-APP-01,Precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,10,A139-APP-02,Non-precision approach,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,11,WAR-STA-X1,Static port obstruction,AVIONICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,12,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,13,A139-VOO-17,Autorotação,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,14,CAU-HOT-65,Hot start,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,15,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,16,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,17,CAU-FLO-73,Fuel low,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-07/12,Aviônicos - Falhas de Display e Air Data,INICIAL,18,A139-NRM-02,Decolagens & pousos,PROCEDIMENTOS,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,1,WAR-MGB-30,MGB oil pressure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,2,WAR-TMP-30,MGB oil temp high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,3,CAU-MGP-105,MGB chip detected,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,4,WAR-TDR-X1,Tail rotor drive failure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,5,WAR-TCS-X1,Tail rotor control failure,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,6,WAR-MRC-X1,Main rotor binding,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,7,WAR-TRC-X1,Tail rotor binding,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,8,CAU-HYP-77,Hydraulic pressure low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,9,CAU-SRV-80,Servo bypass,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,10,A139-PRC-05,Ações de memória e QRH para rotor/transmissão,PROCEDIMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,11,WAR-LOW-29,Rotor RPM low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,12,WAR-HIG-29,Rotor RPM high,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,13,WAR-GER-27,Landing gear emergency,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,14,A139-TRE-01G,Controle de energia/RPM em autorrotação,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,15,A139-VOO-17,Autorotação,VOO_BASICO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,16,A139-TRE-01O,Recuperação de autorrotação,TREINAMENTO,PROCEDIMENTO_NORMAL,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,17,A139-EME-02,Flare e recuperação avançada da autorrotação,EMERGENCIA,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-08/12,"Rotor, Transmissão e Sistema Hidráulico",INICIAL,18,A139-EME-02A,Gerenciamento avançado de energia e RPM em flare/recuperação,EMERGENCIA,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,1,WAR-FIR-21,Engine fire,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,2,A139-PRC-06,Ações de memória para fogo/fumaça,PROCEDIMENTO,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,3,WAR-CAB-23,Cabin/cockpit smoke,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,4,WAR-BAG-23,Baggage fire,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,5,CAU-O2P-82,O2 pressure low,SISTEMAS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,6,WAR-OUT-15,Engine failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,7,CAU-HOT-65,Hot start,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,8,CAU-FLO-73,Fuel low,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,9,CAU-2FP-74,Double fuel pump failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,10,CAU-EFP-75,Engine fuel pump failure,POWERPLANT,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
AW139,A139-I-09/12,Fogo/Fumaça e Emergências Avançadas,INICIAL,11,CAU-HYP-77,Hydraulic pressure low,SISTEMAS_MECANICOS,EMERGENCIA,AW139,docs/vendor/pto/relacao_manobras_pto_rev10_ocr.md + docs/analysis/NOTECHS_MODELOS_MANOBRAS_MATRIX_20260702.csv (baseline anterior),
